Date,Time,Temperature,Pressure
05/07/2015,105639.312,33,40
05/07/2015,105640.312,33,41
05/07/2015,105641.312,33,40
05/07/2015,105642.312,33,40
05/07/2015,105643.312,33,40
05/07/2015,105644.312,33,40
05/07/2015,105645.312,33,41
05/07/2015,105646.312,33,41
05/07/2015,105647.312,33,40
05/07/2015,105648.312,33,39
05/07/2015,105649.312,33,40
05/07/2015,105650.312,33,41
05/07/2015,105651.312,33,40
05/07/2015,105652.312,33,40
05/07/2015,105653.312,33,40
05/07/2015,105654.312,33,39
05/07/2015,105655.312,33,40
05/07/2015,105656.312,33,40
05/07/2015,105657.312,33,39
05/07/2015,105658.312,33,40
05/07/2015,105659.312,33,40
05/07/2015,105700.312,33,40
05/07/2015,105701.312,33,39
05/07/2015,105702.312,33,40
05/07/2015,105703.312,33,40
05/07/2015,105704.312,33,41
05/07/2015,105705.312,33,39
05/07/2015,105706.312,33,40
05/07/2015,105707.312,33,40
05/07/2015,105708.312,33,40
05/07/2015,105709.312,33,40
05/07/2015,105710.312,33,40
05/07/2015,105711.312,33,40
05/07/2015,105712.312,33,39
05/07/2015,105713.312,32,40
05/07/2015,105714.312,32,39
05/07/2015,105715.312,32,40
05/07/2015,105716.312,32,40
05/07/2015,105717.312,32,39
05/07/2015,105718.312,32,40
05/07/2015,105719.312,32,40
05/07/2015,105720.312,32,40
05/07/2015,105721.312,32,40
05/07/2015,105722.312,32,40
05/07/2015,105723.312,32,40
05/07/2015,105724.312,32,40
05/07/2015,105725.312,32,40
05/07/2015,105726.312,32,40
05/07/2015,105727.312,32,40
05/07/2015,105728.312,32,40
05/07/2015,105729.312,32,40
05/07/2015,105730.312,32,40
05/07/2015,105731.312,32,39
05/07/2015,105732.312,32,40
05/07/2015,105733.312,32,41
05/07/2015,105734.312,32,40
05/07/2015,105735.312,32,39
05/07/2015,105736.312,32,40
05/07/2015,105737.312,33,40
05/07/2015,105738.312,33,40
05/07/2015,105739.312,33,40
05/07/2015,105740.312,33,40
05/07/2015,105741.312,33,40
05/07/2015,105742.312,33,40
05/07/2015,105743.312,33,40
05/07/2015,105744.312,33,40
05/07/2015,105745.312,32,40
05/07/2015,105746.312,32,40
05/07/2015,105747.312,32,40
05/07/2015,105748.312,32,39
05/07/2015,105749.312,32,40
05/07/2015,105750.312,32,41
05/07/2015,105751.312,32,40
05/07/2015,105752.312,32,39
05/07/2015,105753.312,32,40
05/07/2015,105754.312,32,40
05/07/2015,105755.312,32,40
05/07/2015,105756.312,32,40
05/07/2015,105757.312,32,40
05/07/2015,105758.312,32,39
05/07/2015,105759.312,32,40
05/07/2015,105800.312,32,40
05/07/2015,105801.312,33,40
05/07/2015,105802.312,33,40
05/07/2015,105803.312,33,40
05/07/2015,105804.312,33,40
05/07/2015,105805.312,33,40
05/07/2015,105806.312,33,40
05/07/2015,105807.312,33,40
05/07/2015,105808.312,33,40
05/07/2015,105809.312,32,39
05/07/2015,105810.312,32,40
05/07/2015,105811.312,32,40
05/07/2015,105812.312,32,41
05/07/2015,105813.312,32,40
05/07/2015,105814.312,32,40
05/07/2015,105815.312,32,40
05/07/2015,105816.312,32,40
05/07/2015,105817.312,33,40
05/07/2015,105818.312,33,40
05/07/2015,105819.312,33,40
05/07/2015,105820.312,33,40
05/07/2015,105821.312,33,40
05/07/2015,105822.312,33,41
05/07/2015,105823.312,33,40
05/07/2015,105824.312,33,40
05/07/2015,105825.312,33,40
05/07/2015,105826.312,33,39
05/07/2015,105827.312,33,40
05/07/2015,105828.312,33,40
05/07/2015,105829.312,33,40
05/07/2015,105830.312,33,40
05/07/2015,105831.312,33,39
05/07/2015,105832.312,33,40
05/07/2015,105833.312,32,40
05/07/2015,105834.312,32,41
05/07/2015,105835.312,32,41
05/07/2015,105836.312,32,39
05/07/2015,105837.312,32,40
05/07/2015,105838.312,32,40
05/07/2015,105839.312,32,40
05/07/2015,105840.312,32,40
05/07/2015,105841.312,33,40
05/07/2015,105842.312,33,40
05/07/2015,105843.312,33,39
05/07/2015,105844.312,33,40
05/07/2015,105845.312,33,40
05/07/2015,105846.312,33,40
05/07/2015,105847.312,33,40
05/07/2015,105848.312,33,40
05/07/2015,105849.312,33,40
05/07/2015,105850.312,33,40
05/07/2015,105851.312,33,39
05/07/2015,105852.312,33,40
05/07/2015,105853.312,33,40
05/07/2015,105854.312,33,40
05/07/2015,105855.312,33,41
05/07/2015,105856.312,33,40
05/07/2015,105857.312,33,40
05/07/2015,105858.312,33,40
05/07/2015,105859.312,33,40
05/07/2015,105900.312,33,40
05/07/2015,105901.312,33,40
05/07/2015,105902.312,33,40
05/07/2015,105903.312,33,40
05/07/2015,105904.312,33,40
05/07/2015,105905.312,33,40
05/07/2015,105906.312,33,41
05/07/2015,105907.312,33,39
05/07/2015,105908.312,33,40
05/07/2015,105909.312,33,40
05/07/2015,105910.312,33,39
05/07/2015,105911.312,33,40
05/07/2015,105912.312,33,41
05/07/2015,105913.312,33,40
05/07/2015,105914.312,33,41
05/07/2015,105915.312,33,40
05/07/2015,105916.312,33,40
05/07/2015,105917.312,33,40
05/07/2015,105918.312,33,40
05/07/2015,105919.312,33,40
05/07/2015,105920.312,33,41
05/07/2015,105921.312,33,40
05/07/2015,105922.312,33,40
05/07/2015,105923.312,33,40
05/07/2015,105924.312,33,40
05/07/2015,105925.312,33,41
05/07/2015,105926.312,33,40
05/07/2015,105927.312,33,40
05/07/2015,105928.312,33,40
05/07/2015,105929.312,33,40
05/07/2015,105930.312,33,40
05/07/2015,105931.312,33,40
05/07/2015,105932.312,33,40
05/07/2015,105933.312,33,40
05/07/2015,105934.312,33,40
05/07/2015,105935.312,33,40
05/07/2015,105936.312,33,40
05/07/2015,105937.312,34,40
05/07/2015,105938.312,34,40
05/07/2015,105939.312,34,40
05/07/2015,105940.312,34,40
05/07/2015,105941.312,34,40
05/07/2015,105942.312,34,40
05/07/2015,105943.312,34,40
05/07/2015,105944.312,34,40
05/07/2015,105945.312,34,40
05/07/2015,105946.312,34,40
05/07/2015,105947.312,34,40
05/07/2015,105948.312,34,40
05/07/2015,105949.312,34,41
05/07/2015,105950.312,34,40
05/07/2015,105951.312,34,40
05/07/2015,105952.312,34,40
05/07/2015,105953.312,34,40
05/07/2015,105954.312,34,40
05/07/2015,105955.312,34,40
05/07/2015,105956.312,34,40
05/07/2015,105957.312,34,40
05/07/2015,105958.312,34,40
05/07/2015,105959.312,34,40
05/07/2015,110000.312,34,40
05/07/2015,110001.312,34,39
05/07/2015,110002.312,34,40
05/07/2015,110003.312,34,40
05/07/2015,110004.312,34,39
05/07/2015,110005.312,34,40
05/07/2015,110006.312,34,41
05/07/2015,110007.312,34,40
05/07/2015,110008.312,34,39
05/07/2015,110009.312,34,40
05/07/2015,110010.312,34,41
05/07/2015,110011.312,34,40
05/07/2015,110012.312,34,40
05/07/2015,110013.312,34,41
05/07/2015,110014.312,34,40
05/07/2015,110015.312,34,40
05/07/2015,110016.312,34,40
05/07/2015,110017.312,34,40
05/07/2015,110018.312,34,39
05/07/2015,110019.312,34,40
05/07/2015,110020.312,34,40
05/07/2015,110021.312,34,39
05/07/2015,110022.312,34,40
05/07/2015,110023.312,34,40
05/07/2015,110024.312,34,40
05/07/2015,110025.312,34,40
05/07/2015,110026.312,34,40
05/07/2015,110027.312,34,40
05/07/2015,110028.312,34,40
05/07/2015,110029.312,34,40
05/07/2015,110030.312,34,40
05/07/2015,110031.312,34,40
05/07/2015,110032.312,34,41
05/07/2015,110033.312,34,40
05/07/2015,110034.312,34,40
05/07/2015,110035.312,34,40
05/07/2015,110036.312,34,40
05/07/2015,110037.312,34,40
05/07/2015,110038.312,34,40
05/07/2015,110039.312,34,40
05/07/2015,110040.312,34,40
05/07/2015,110041.312,34,40
05/07/2015,110042.312,34,41
05/07/2015,110043.312,34,40
05/07/2015,110044.312,34,40
05/07/2015,110045.312,34,40
05/07/2015,110046.312,34,40
05/07/2015,110047.312,34,40
05/07/2015,110048.312,34,40
05/07/2015,110049.312,34,40
05/07/2015,110050.312,34,41
05/07/2015,110051.312,34,40
05/07/2015,110052.312,34,40
05/07/2015,110053.312,34,40
05/07/2015,110054.312,34,40
05/07/2015,110055.312,34,40
05/07/2015,110056.312,34,40
05/07/2015,110057.312,34,40
05/07/2015,110058.312,34,40
05/07/2015,110059.312,34,40
05/07/2015,110100.312,34,40
05/07/2015,110101.312,34,40
05/07/2015,110102.312,34,40
05/07/2015,110103.312,34,39
05/07/2015,110104.312,34,39
05/07/2015,110105.312,34,40
05/07/2015,110106.312,34,40
05/07/2015,110107.312,34,40
05/07/2015,110108.312,34,40
05/07/2015,110109.312,34,40
05/07/2015,110110.312,34,39
05/07/2015,110111.312,34,40
05/07/2015,110112.312,34,40
05/07/2015,110113.312,34,40
05/07/2015,110114.312,34,40
05/07/2015,110115.312,34,40
05/07/2015,110116.312,34,40
05/07/2015,110117.312,34,40
05/07/2015,110118.312,34,40
05/07/2015,110119.312,34,40
05/07/2015,110120.312,34,39
05/07/2015,110121.312,35,40
05/07/2015,110122.312,35,40
05/07/2015,110123.312,35,40
05/07/2015,110124.312,35,40
05/07/2015,110125.312,35,40
05/07/2015,110126.312,35,40
05/07/2015,110127.312,35,39
05/07/2015,110128.312,35,40
05/07/2015,110129.312,36,40
05/07/2015,110130.312,36,40
05/07/2015,110131.312,36,40
05/07/2015,110132.312,36,40
05/07/2015,110133.312,36,40
05/07/2015,110134.312,36,40
05/07/2015,110135.312,36,41
05/07/2015,110136.312,36,40
05/07/2015,110137.312,35,39
05/07/2015,110138.312,35,40
05/07/2015,110139.312,35,40
05/07/2015,110140.312,35,40
05/07/2015,110141.312,35,40
05/07/2015,110142.312,35,40
05/07/2015,110143.312,35,40
05/07/2015,110144.312,35,40
05/07/2015,110145.312,35,40
05/07/2015,110146.312,35,40
05/07/2015,110147.312,35,40
05/07/2015,110148.312,35,40
05/07/2015,110149.312,35,40
05/07/2015,110150.312,35,40
05/07/2015,110151.312,35,41
05/07/2015,110152.312,35,40
05/07/2015,110153.312,35,40
05/07/2015,110154.312,35,40
05/07/2015,110155.312,35,40
05/07/2015,110156.312,35,40
05/07/2015,110157.312,35,40
05/07/2015,110158.312,35,40
05/07/2015,110159.312,35,41
05/07/2015,110200.312,35,40
05/07/2015,110201.312,36,39
05/07/2015,110202.312,36,41
05/07/2015,110203.312,36,40
05/07/2015,110204.312,36,40
05/07/2015,110205.312,36,40
05/07/2015,110206.312,36,40
05/07/2015,110207.312,36,40
05/07/2015,110208.312,36,40
05/07/2015,110209.312,35,40
05/07/2015,110210.312,35,40
05/07/2015,110211.312,35,40
05/07/2015,110212.312,35,40
05/07/2015,110213.312,35,41
05/07/2015,110214.312,35,40
05/07/2015,110215.312,35,41
05/07/2015,110216.312,35,40
05/07/2015,110217.312,35,40
05/07/2015,110218.312,35,40
05/07/2015,110219.312,35,40
05/07/2015,110220.312,35,40
05/07/2015,110221.312,35,40
05/07/2015,110222.312,35,41
05/07/2015,110223.312,35,40
05/07/2015,110224.312,35,40
05/07/2015,110225.312,36,41
05/07/2015,110226.312,36,40
05/07/2015,110227.312,36,40
05/07/2015,110228.312,36,39
05/07/2015,110229.312,36,40
05/07/2015,110230.312,36,39
05/07/2015,110231.312,36,40
05/07/2015,110232.312,36,41
05/07/2015,110233.312,36,40
05/07/2015,110234.312,36,40
05/07/2015,110235.312,36,39
05/07/2015,110236.312,36,40
05/07/2015,110237.312,36,40
05/07/2015,110238.312,36,40
05/07/2015,110239.312,36,40
05/07/2015,110240.312,36,40
05/07/2015,110241.312,35,40
05/07/2015,110242.312,35,41
05/07/2015,110243.312,35,40
05/07/2015,110244.312,35,40
05/07/2015,110245.312,35,39
05/07/2015,110246.312,35,40
05/07/2015,110247.312,35,40
05/07/2015,110248.312,35,40
05/07/2015,110249.312,36,40
05/07/2015,110250.312,36,40
05/07/2015,110251.312,36,40
05/07/2015,110252.312,36,40
05/07/2015,110253.312,36,40
05/07/2015,110254.312,36,39
05/07/2015,110255.312,36,40
05/07/2015,110256.312,36,40
05/07/2015,110257.312,36,40
05/07/2015,110258.312,36,40
05/07/2015,110259.312,36,39
05/07/2015,110300.312,36,40
05/07/2015,110301.312,36,39
05/07/2015,110302.312,36,40
05/07/2015,110303.312,36,40
05/07/2015,110304.312,36,39
05/07/2015,110305.312,36,40
05/07/2015,110306.312,36,40
05/07/2015,110307.312,36,40
05/07/2015,110308.312,36,40
05/07/2015,110309.312,36,40
05/07/2015,110310.312,36,40
05/07/2015,110311.312,36,40
05/07/2015,110312.312,36,40
05/07/2015,110313.312,36,40
05/07/2015,110314.312,36,40
05/07/2015,110315.312,36,40
05/07/2015,110316.312,36,40
05/07/2015,110317.312,36,40
05/07/2015,110318.312,36,40
05/07/2015,110319.312,36,40
05/07/2015,110320.312,36,40
05/07/2015,110321.312,36,40
05/07/2015,110322.312,36,40
05/07/2015,110323.312,36,40
05/07/2015,110324.312,36,40
05/07/2015,110325.312,36,40
05/07/2015,110326.312,36,40
05/07/2015,110327.312,36,39
05/07/2015,110328.312,36,39
05/07/2015,110329.312,36,41
05/07/2015,110330.312,36,41
05/07/2015,110331.312,36,40
05/07/2015,110332.312,36,41
05/07/2015,110333.312,36,39
05/07/2015,110334.312,36,41
05/07/2015,110335.312,36,40
05/07/2015,110336.312,36,40
05/07/2015,110337.312,37,40
05/07/2015,110338.312,37,39
05/07/2015,110339.312,37,40
05/07/2015,110340.312,37,40
05/07/2015,110341.312,37,40
05/07/2015,110342.312,37,40
05/07/2015,110343.312,37,40
05/07/2015,110344.312,37,40
05/07/2015,110345.312,36,41
05/07/2015,110346.312,36,40
05/07/2015,110347.312,36,39
05/07/2015,110348.312,36,40
05/07/2015,110349.312,36,40
05/07/2015,110350.312,36,40
05/07/2015,110351.312,36,40
05/07/2015,110352.312,36,40
05/07/2015,110353.312,37,40
05/07/2015,110354.312,37,40
05/07/2015,110355.312,37,39
05/07/2015,110356.312,37,40
05/07/2015,110357.312,37,40
05/07/2015,110358.312,37,40
05/07/2015,110359.312,37,39
05/07/2015,110400.312,37,40
05/07/2015,110401.312,37,40
05/07/2015,110402.312,37,40
05/07/2015,110403.312,37,41
05/07/2015,110404.312,37,41
05/07/2015,110405.312,37,39
05/07/2015,110406.312,37,40
05/07/2015,110407.312,37,40
05/07/2015,110408.312,37,39
05/07/2015,110409.312,37,40
05/07/2015,110410.312,37,41
05/07/2015,110411.312,37,41
05/07/2015,110412.312,37,40
05/07/2015,110413.312,37,40
05/07/2015,110414.312,37,40
05/07/2015,110415.312,37,40
05/07/2015,110416.312,37,39
05/07/2015,110417.312,37,40
05/07/2015,110418.312,37,40
05/07/2015,110419.312,37,40
05/07/2015,110420.312,37,40
05/07/2015,110421.312,37,40
05/07/2015,110422.312,37,40
05/07/2015,110423.312,37,40
05/07/2015,110424.312,37,40
05/07/2015,110425.312,38,40
05/07/2015,110426.312,38,40
05/07/2015,110427.312,38,40
05/07/2015,110428.312,38,40
05/07/2015,110429.312,38,40
05/07/2015,110430.312,38,39
05/07/2015,110431.312,38,40
05/07/2015,110432.312,38,41
05/07/2015,110433.312,37,40
05/07/2015,110434.312,37,41
05/07/2015,110435.312,37,40
05/07/2015,110436.312,37,40
05/07/2015,110437.312,37,40
05/07/2015,110438.312,37,40
05/07/2015,110439.312,37,40
05/07/2015,110440.312,37,40
05/07/2015,110441.312,37,40
05/07/2015,110442.312,37,41
05/07/2015,110443.312,37,40
05/07/2015,110444.312,37,40
05/07/2015,110445.312,37,39
05/07/2015,110446.312,37,39
05/07/2015,110447.312,37,40
05/07/2015,110448.312,37,40
05/07/2015,110449.312,38,40
05/07/2015,110450.312,38,40
05/07/2015,110451.312,38,40
05/07/2015,110452.312,38,39
05/07/2015,110453.312,38,41
05/07/2015,110454.312,38,40
05/07/2015,110455.312,38,41
05/07/2015,110456.312,38,40
05/07/2015,110457.312,39,40
05/07/2015,110458.312,39,40
05/07/2015,110459.312,39,41
05/07/2015,110500.312,39,40
05/07/2015,110501.312,39,39
05/07/2015,110502.312,39,40
05/07/2015,110503.312,39,40
05/07/2015,110504.312,39,40
05/07/2015,110505.312,39,40
05/07/2015,110506.312,39,40
05/07/2015,110507.312,39,40
05/07/2015,110508.312,39,40
05/07/2015,110509.312,39,40
05/07/2015,110510.312,39,40
05/07/2015,110511.312,39,40
05/07/2015,110512.312,39,40
05/07/2015,110513.312,39,41
05/07/2015,110514.312,39,40
05/07/2015,110515.312,39,40
05/07/2015,110516.312,39,40
05/07/2015,110517.312,39,40
05/07/2015,110518.312,39,40
05/07/2015,110519.312,39,40
05/07/2015,110520.312,39,40
05/07/2015,110521.312,38,40
05/07/2015,110522.312,38,40
05/07/2015,110523.312,38,40
05/07/2015,110524.312,38,41
05/07/2015,110525.312,38,40
05/07/2015,110526.312,38,40
05/07/2015,110527.312,38,40
05/07/2015,110528.312,38,40
05/07/2015,110529.312,39,40
05/07/2015,110530.312,39,40
05/07/2015,110531.312,39,40
05/07/2015,110532.312,39,40
05/07/2015,110533.312,39,39
05/07/2015,110534.312,39,40
05/07/2015,110535.312,39,40
05/07/2015,110536.312,39,40
05/07/2015,110537.312,39,40
05/07/2015,110538.312,39,40
05/07/2015,110539.312,39,40
05/07/2015,110540.312,39,41
05/07/2015,110541.312,39,39
05/07/2015,110542.312,39,39
05/07/2015,110543.312,39,40
05/07/2015,110544.312,39,39
05/07/2015,110545.312,39,40
05/07/2015,110546.312,39,40
05/07/2015,110547.312,39,40
05/07/2015,110548.312,39,40
05/07/2015,110549.312,39,40
05/07/2015,110550.312,39,41
05/07/2015,110551.312,39,40
05/07/2015,110552.312,39,40
05/07/2015,110553.312,39,40
05/07/2015,110554.312,39,40
05/07/2015,110555.312,39,40
05/07/2015,110556.312,39,40
05/07/2015,110557.312,39,40
05/07/2015,110558.312,39,40
05/07/2015,110559.312,39,40
05/07/2015,110600.312,39,40
05/07/2015,110601.312,39,40
05/07/2015,110602.312,39,40
05/07/2015,110603.312,39,40
05/07/2015,110604.312,39,40
05/07/2015,110605.312,39,40
05/07/2015,110606.312,39,40
05/07/2015,110607.312,39,41
05/07/2015,110608.312,39,41
05/07/2015,110609.312,39,40
05/07/2015,110610.312,39,40
05/07/2015,110611.312,39,40
05/07/2015,110612.312,39,40
05/07/2015,110613.312,39,41
05/07/2015,110614.312,39,41
05/07/2015,110615.312,39,40
05/07/2015,110616.312,39,40
05/07/2015,110617.312,39,40
05/07/2015,110618.312,39,40
05/07/2015,110619.312,39,40
05/07/2015,110620.312,39,40
05/07/2015,110621.312,39,40
05/07/2015,110622.312,39,39
05/07/2015,110623.312,39,40
05/07/2015,110624.312,39,39
05/07/2015,110625.312,39,40
05/07/2015,110626.312,39,39
05/07/2015,110627.312,39,39
05/07/2015,110628.312,39,41
05/07/2015,110629.312,39,40
05/07/2015,110630.312,39,40
